24040,The Discovery (Dive  #1),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24043,New York City's Best Dive Bars: Drinking and Diving in the Five Boroughs,Wendy Mitchell-June Kim,NonePublisher,NoneYear,NonePlacementId
24047,The Stowaway Solution (On The Run  #4),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24048,The Abduction (Kidnapped  #1),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24050,The Fugitive Factor (On The Run  #2),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24052,Chasing The Falconers (On The Run  #1),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24054,Losing Joe's Place,Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24056,Something Fishy at Macdonald Hall (Macdonald Hall  #7),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24058,The Zucchini Warriors (Macdonald Hall  #5),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24060,The Contest (Everest Trilogy),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24062,The Deep (Dive Trilogy),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24064,No More Dead Dogs,Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24065,Radio Fifth Grade,Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24066,The Climb (Everest Trilogy),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24073,The Contest (Everest  #1),Gordon Korman,NonePublisher,NoneYear,NonePlacementId
24079,Casino Royale (James Bond  #1),Ian Fleming,NonePublisher,NoneYear,NonePlacementId
24087,The Eternal Flame,T.A. Barron-David Elliot,NonePublisher,NoneYear,NonePlacementId
24089,The Ivy Tree,Carolyn Brown,NonePublisher,NoneYear,NonePlacementId
24093,Street Magic (The Circle Opens  #2),Tamora Pierce,NonePublisher,NoneYear,NonePlacementId
24094,Wolf-Speaker (Immortals  #2),Tamora Pierce,NonePublisher,NoneYear,NonePlacementId
24096,Leonardo's Notebooks,Leonardo da Vinci-H. Anna Suh,NonePublisher,NoneYear,NonePlacementId
24100,The Golden Notebook,Doris Lessing,NonePublisher,NoneYear,NonePlacementId
24113,Gödel  Escher  Bach: An Eternal Golden Braid,Douglas R. Hofstadter,NonePublisher,NoneYear,NonePlacementId
24114,Gödel  Escher  Bach: Un eterno y grácil bucle,Douglas R. Hofstadter-Mario A. Usabiaga-Alejandro Lopez Rousseau-Jorge Wagensberg,NonePublisher,NoneYear,NonePlacementId
24115,Gödel  Escher  Bach: An Eternal Golden Braid,Douglas R. Hofstadter,NonePublisher,NoneYear,NonePlacementId
24117,Gödel  Escher  Bach: ein Endloses Geflochtenes Band,Douglas R. Hofstadter-Philipp Wolff-Windegg-Hermann Feuersee,NonePublisher,NoneYear,NonePlacementId
24118,Gödel  Escher  Bach. Les Brins D'une Guirlande Eternelle,Douglas R. Hofstadter-Jacqueline Henry-Robert French,NonePublisher,NoneYear,NonePlacementId
24119,M Is for Mayflower: A Massachusetts Alphabet,Margot Theis Raven-Jeannie Brett,NonePublisher,NoneYear,NonePlacementId
24121,Mayflower Treasure Hunt (A to Z Mysteries: Super Edition  #2),Ron Roy-John Steven Gurney,NonePublisher,NoneYear,NonePlacementId
24124,William Shakespeare’s: Romeo and Juliet (Shakespeare Retellings  #4),Bruce Coville-Dennis Nolan,NonePublisher,NoneYear,NonePlacementId
24125,Romeo and Juliet,William Shakespeare-Barbara A. Mowat-Paul Werstine,NonePublisher,NoneYear,NonePlacementId
24126,Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,E.L. Konigsburg,NonePublisher,NoneYear,NonePlacementId
24127,Death of a Charming Man (Hamish Macbeth  #10),M.C. Beaton,NonePublisher,NoneYear,NonePlacementId
24128,The Merchant of Venice,William Shakespeare-Robert          Jackson-Barbara A. Mowat-Paul Werstine,NonePublisher,NoneYear,NonePlacementId
24136,The Merchant of Venice,William Shakespeare-Robert     Smith-Jonathan Morris,NonePublisher,NoneYear,NonePlacementId
24137,Catherine  Called Birdy,Karen Cushman,NonePublisher,NoneYear,NonePlacementId
24147,How to Build a Time Machine,Paul Davies,NonePublisher,NoneYear,NonePlacementId
24149,Around the World in 8 1/2 Days (Judy Moody #7),Megan McDonald-Peter H. Reynolds,NonePublisher,NoneYear,NonePlacementId
24152,Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald-Peter H. Reynolds,NonePublisher,NoneYear,NonePlacementId
24153,Judy Moody Está de Mal Humor  de Muy Mal Humor (Judy Moody #1),Megan McDonald-Peter H. Reynolds,NonePublisher,NoneYear,NonePlacementId
24155,Judy Moody Declares Independence (Judy Moody #6),Megan McDonald-Peter H. Reynolds,NonePublisher,NoneYear,NonePlacementId
24156,Judy Moody Gets Famous! (Judy Moody  #2),Megan McDonald-Peter H. Reynolds,NonePublisher,NoneYear,NonePlacementId
24157,Judy Moody Saves the World! (Judy Moody #3),Megan McDonald-Peter H. Reynolds,NonePublisher,NoneYear,NonePlacementId
24158,The Judy Moody Mood Journal,Megan McDonald,NonePublisher,NoneYear,NonePlacementId
24160,Peace Like a River,Leif Enger,NonePublisher,NoneYear,NonePlacementId
24172,Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,NonePublisher,NoneYear,NonePlacementId
24173,Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),Marissa Moss,NonePublisher,NoneYear,NonePlacementId
24176,Amelia's Notebook,Marissa Moss,NonePublisher,NoneYear,NonePlacementId
24178,Charlotte's Web,E.B. White-Garth Williams-Rosemary Wells,NonePublisher,NoneYear,NonePlacementId
24179,Charlotte's Web,E.B. White-Garth Williams-Rosemary Wells,NonePublisher,NoneYear,NonePlacementId
24180,Charlotte's Web,E.B. White-Garth Williams-Kate DiCamillo,NonePublisher,NoneYear,NonePlacementId
24183,Charlotte's Web: Wilbur Finds a Friend,Jennifer Frantz-E.B. White-Aleksey Ivanov-Olga Ivanov,NonePublisher,NoneYear,NonePlacementId
24188,Secrets of the Scorpion,Jed Carleton-Shawn Carman-Seth Mason-Robert    Lee-Travis Heerman-Aaron Medwin-Matthew S. Armstrong-D.J. Trindle-Cris Dornaus-Eric Steiger,NonePublisher,NoneYear,NonePlacementId
24189,Le Secret du Pape (Le Scorpion  #2),Stephen Desberg-Enrico Marini,NonePublisher,NoneYear,NonePlacementId
24191,Attack of the Jaguar (Xtreme Adventure Inc.),M.A. Harvey-Garry Walton,NonePublisher,NoneYear,NonePlacementId
24192,The Runaway Jury,John Grisham,NonePublisher,NoneYear,NonePlacementId
24194,The Runaway Jury,John Grisham,NonePublisher,NoneYear,NonePlacementId
24196,The Boys Start the War (Boy/Girl Battle  #1),Phyllis Reynolds Naylor,NonePublisher,NoneYear,NonePlacementId
24198,The Boys Start the War  the Girls Get Even,Phyllis Reynolds Naylor,NonePublisher,NoneYear,NonePlacementId
24202,Boys Against Girls (Sweet Valley Twins  #17),Francine Pascal-Jamie Suzanne,NonePublisher,NoneYear,NonePlacementId
24205,Boys Against Girls (Sweet Valley Twins  #17),Francine Pascal-Jamie Suzanne,NonePublisher,NoneYear,NonePlacementId
24213,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll-John Tenniel-Martin Gardner,NonePublisher,NoneYear,NonePlacementId
24215,Alice's Adventures in Wonderland: A Pop-Up Adaptation,Robert Sabuda-Lewis Carroll,NonePublisher,NoneYear,NonePlacementId
24217,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll-John Tenniel-Tan Lin,NonePublisher,NoneYear,NonePlacementId
24218,Alice's Adventures in Wonderland,Lewis Carroll-Helen Oxenbury,NonePublisher,NoneYear,NonePlacementId
24220,Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),Lewis Carroll-Hugh Haughton-John Tenniel,NonePublisher,NoneYear,NonePlacementId
24221,Alice's Adventures in Wonderland,Lewis Carroll-Helen Oxenbury,NonePublisher,NoneYear,NonePlacementId
24223,The Art of Warfare,Sun Tzu-Roger T. Ames,NonePublisher,NoneYear,NonePlacementId
24244,The Black Ice (Harry Bosch  #2; Harry Bosch Universe  #2),Michael Connelly,NonePublisher,NoneYear,NonePlacementId
24247,The Black Ice Score,Donald E. Westlake,NonePublisher,NoneYear,NonePlacementId
24248,Black Ice (Ice  #1),Anne Stuart,NonePublisher,NoneYear,NonePlacementId
24249,A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones,NonePublisher,NoneYear,NonePlacementId
24253,White Sky  Black Ice (Nathan Active Mystery  #1),Stan Jones,NonePublisher,NoneYear,NonePlacementId
24255,Thus Spake the Corpse: An Exquisite Corpse Reader 1988-98 Vol 1 Poetry & Essays,Andrei Codrescu-Laura Rosenthal,NonePublisher,NoneYear,NonePlacementId
24257,Thus Spoke Zarathustra,Friedrich Nietzsche,NonePublisher,NoneYear,NonePlacementId
24268,A World Lit Only by Fire,William Manchester-Barrett Whitener,NonePublisher,NoneYear,NonePlacementId
24270,War Comes to Willy Freeman (Arabus Family Saga  #1),James Lincoln Collier-Christopher Collier,NonePublisher,NoneYear,NonePlacementId
24271,Skellig (Skellig  #1),David Almond,NonePublisher,NoneYear,NonePlacementId
24273,Skellig: The Play,David Almond,NonePublisher,NoneYear,NonePlacementId
24280,Les Misérables,Victor Hugo-Lee Fahnestock-Norman MacAfee,NonePublisher,NoneYear,NonePlacementId
24281,Les Misérables,Victor Hugo-Charles E. Wilbour,NonePublisher,NoneYear,NonePlacementId
24283,Les Misérables,Victor Hugo-Charles E. Wilbour-James K. Robinson,NonePublisher,NoneYear,NonePlacementId
24284,Les Misérables,Victor Hugo-Charles E. Wilbour-Peter Washington,NonePublisher,NoneYear,NonePlacementId
24286,Les Mis﻿érables,Victor Hugo-Charles E. Wilbour,NonePublisher,NoneYear,NonePlacementId
24288,Les Miserables (Stepping Stones),Monica Kulling-Victor Hugo,NonePublisher,NoneYear,NonePlacementId
24294,Because Of Winn-Dixie,Kate DiCamillo,NonePublisher,NoneYear,NonePlacementId
24296,Because Of Winn Dixie,Kate DiCamillo,NonePublisher,NoneYear,NonePlacementId
24297,At the Edge of the World (Crispin  #2),Avi,NonePublisher,NoneYear,NonePlacementId
24298,The Story of Avis,Elizabeth Stuart Phelps-Carol Phillips,NonePublisher,NoneYear,NonePlacementId
24300,Poppy,Avi,NonePublisher,NoneYear,NonePlacementId
24304,Poppy's Return,Avi-Brian Floca,NonePublisher,NoneYear,NonePlacementId
24305,The Secret School,Avi,NonePublisher,NoneYear,NonePlacementId
24307,The Pen Is Mightier Than The Sword (The Amazing Days of Abby Hayes  #6),Anne Mazer-Monica Gesue,NonePublisher,NoneYear,NonePlacementId
24308,Have Wheels  Will Travel (The Amazing Days of Abby Hayes  #4),Anne Mazer-Monica Gesue,NonePublisher,NoneYear,NonePlacementId
24309,Out of Sight  Out of Mind (The Amazing Days of Abby Hayes  #9),Anne Mazer-Monica Gesue-Joyce White,NonePublisher,NoneYear,NonePlacementId
24312,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Anne Mazer,NonePublisher,NoneYear,NonePlacementId
24315,Violet Makes A Splash (Sister Magic),Anne Mazer-Bill Brown,NonePublisher,NoneYear,NonePlacementId
24316,The Trouble With Violet,Anne Mazer-Bill Brown,NonePublisher,NoneYear,NonePlacementId
24328,Every Cloud Has A Silver Lining (The Amazing Days Of Abby Hayes),Anne Mazer-Mazer Anne,NonePublisher,NoneYear,NonePlacementId
24330,Knowledge Is Power (The Amazing Days of Abby Hayes: #15),Anne Mazer,NonePublisher,NoneYear,NonePlacementId
24335,The Trumpet of the Swan,E.B. White-Fred Marcellino,NonePublisher,NoneYear,NonePlacementId
24336,Ella Enchanted,Gail Carson Levine,NonePublisher,NoneYear,NonePlacementId
24337,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,NonePublisher,NoneYear,NonePlacementId
24338,Ella Enchanted,Gail Carson Levine,NonePublisher,NoneYear,NonePlacementId
24345,Sachs & Violens,Peter David-George Pérez,NonePublisher,NoneYear,NonePlacementId
24346,Nicomachean Ethics,Aristotle-Joe Sachs,NonePublisher,NoneYear,NonePlacementId
24374,Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harold Bloom-Harper Lee,NonePublisher,NoneYear,NonePlacementId
24378,His Dark Materials,Nicholas Wright-Philip Pullman,NonePublisher,NoneYear,NonePlacementId
24379,His Dark Materials: New Edition,Nicholas Wright-Philip Pullman,NonePublisher,NoneYear,NonePlacementId
24381,His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass),Philip Pullman,NonePublisher,NoneYear,NonePlacementId
24382,"His Dark Materials Gift Set: ""Northern Lights""  ""The Subtle Knife""  ""The Amber Spyglass""",Philip Pullman,NonePublisher,NoneYear,NonePlacementId
24384,The Cricket in Times Square,George Selden-Garth Williams,NonePublisher,NoneYear,NonePlacementId
24394,Lucie Babbidge's House,Sylvia Cassedy,NonePublisher,NoneYear,NonePlacementId
24400,The Trouble With Poetry - And Other Poems,Billy Collins,NonePublisher,NoneYear,NonePlacementId
24403,Nine Horses,Billy Collins,NonePublisher,NoneYear,NonePlacementId
24404,The Art of Drowning,Billy Collins,NonePublisher,NoneYear,NonePlacementId
24406,The Apple that Astonished Paris,Billy Collins,NonePublisher,NoneYear,NonePlacementId
24414,The Circle (Dan Lenson  #3),David Poyer,NonePublisher,NoneYear,NonePlacementId
24424,The Sorority: Samantha (Sorority Trilogy  #3),Tamara Thorne,NonePublisher,NoneYear,NonePlacementId
24426,Scary Stories 3: More Tales to Chill Your Bones,Alvin Schwartz-Stephen Gammell,NonePublisher,NoneYear,NonePlacementId
24427,Scary Stories 3: More Tales to Chill Your Bones,Alvin Schwartz-Stephen Gammell,NonePublisher,NoneYear,NonePlacementId
24431,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce,NonePublisher,NoneYear,NonePlacementId
24432,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce-Trini Alvarado,NonePublisher,NoneYear,NonePlacementId
24437,How to Draw Manga Volume 15: Girls' Life Illustration File,Kazuko Tadano-Tadashi Ozawa,NonePublisher,NoneYear,NonePlacementId
24438,Video Girl Ai  Vol. 15: Len's Story,Masakazu Katsura,NonePublisher,NoneYear,NonePlacementId
24441,The Ships of Earth (Homecoming Saga #3),Orson Scott Card,NonePublisher,NoneYear,NonePlacementId
24442,Heathersleigh Homecoming (Secrets of Heathersleigh Hall  #3),Michael R. Phillips,NonePublisher,NoneYear,NonePlacementId
24450,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,NonePublisher,NoneYear,NonePlacementId
24455,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich-Deirdre English,NonePublisher,NoneYear,NonePlacementId
24457,Fear of Falling: The Inner Life of the Middle Class,Barbara Ehrenreich,NonePublisher,NoneYear,NonePlacementId
24458,On Duties,Marcus Tullius Cicero-Miriam T. Griffin-E.M. Atkins,NonePublisher,NoneYear,NonePlacementId
24459,On Duties (De Officiis),Marcus Tullius Cicero-Walter Miller,NonePublisher,NoneYear,NonePlacementId
24467,Dragon Bones (Red Princess  #3),Lisa See,NonePublisher,NoneYear,NonePlacementId
24471,The Interior (Red Princess  #2),Lisa See,NonePublisher,NoneYear,NonePlacementId
24472,Peony in Love,Lisa See,NonePublisher,NoneYear,NonePlacementId
24473,See How She Dies,Lisa Jackson,NonePublisher,NoneYear,NonePlacementId
24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,NonePublisher,NoneYear,NonePlacementId
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,NonePublisher,NoneYear,NonePlacementId
24478,i am 8-bit: Art Inspired by Classic Videogames of the '80s,Jon M. Gibson-Chuck Klosterman,NonePublisher,NoneYear,NonePlacementId
24482,A Sorrow Beyond Dreams,Peter Handke-Ralph Manheim-Jeffrey Eugenides,NonePublisher,NoneYear,NonePlacementId
24494,The Calvin and Hobbes Lazy Sunday Book,Bill Watterson,NonePublisher,NoneYear,NonePlacementId
24497,No Idle Hands: The Social History of American Knitting,Anne Macdonald,NonePublisher,NoneYear,NonePlacementId
24504,Bone Idle (Superintendent Bone  #6),Jill Staynes-Margaret Storey,NonePublisher,NoneYear,NonePlacementId
24509,The Place of Dead Roads,William S. Burroughs,NonePublisher,NoneYear,NonePlacementId
24510,How to be Idle,Tom Hodgkinson,NonePublisher,NoneYear,NonePlacementId
24517,The Stuffed Owl: An Anthology of Bad Verse,D.B. Wyndham-Lewis-Charles  Lee-Billy Collins-Max Beerbohm,NonePublisher,NoneYear,NonePlacementId
24520,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick O'Brian,NonePublisher,NoneYear,NonePlacementId
24521,The Hundred Days (Aubrey & Maturin #19),Patrick O'Brian,NonePublisher,NoneYear,NonePlacementId
24523,Patrick O'Brian: A Life Revealed,Dean King,NonePublisher,NoneYear,NonePlacementId
24524,The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21),Patrick O'Brian-Richard Snow,NonePublisher,NoneYear,NonePlacementId
24525,The Truelove (Aubrey & Maturin #15),Patrick O'Brian,NonePublisher,NoneYear,NonePlacementId
24526,Blue at the Mizzen (Aubrey & Maturin #20),Patrick O'Brian,NonePublisher,NoneYear,NonePlacementId
24530,Field Guide to Home Buying in America,Mark LeVine-Michael Pollan-Stephen M. Pollan,NonePublisher,NoneYear,NonePlacementId
24546,Gilliam on Gilliam (Directors on Directors),Terry Gilliam-Ian Christie,NonePublisher,NoneYear,NonePlacementId
24561,The Pythons Autobiography by The Pythons,Michael Palin-Terry Gilliam-Graham Chapman,NonePublisher,NoneYear,NonePlacementId
24562,The Adventures of Baron Munchausen: The Illustrated Screenplay,Terry Gilliam-Charles McKeown,NonePublisher,NoneYear,NonePlacementId
24565,The Complete Monty Python's Flying Circus: All the Words  Vol. 2,Graham Chapman-John Cleese-Terry Gilliam-Eric Idle-Terry Jones-Michael Palin,NonePublisher,NoneYear,NonePlacementId
24566,The Pythons Autobiography by The Pythons,Graham Chapman-John Cleese-Terry Gilliam-Eric Idle-Terry Jones-Michael Palin-Bob McCabe,NonePublisher,NoneYear,NonePlacementId
24568,The Complete Monty Python's Flying Circus: All the Words: Volume 1,Graham Chapman-Eric Idle-Terry Gilliam-John Cleese-Terry Jones-Michael Palin-Roger Wilmut,NonePublisher,NoneYear,NonePlacementId
24569,The Gangs of New York,Herbert Asbury-Jorge Luis Borges,NonePublisher,NoneYear,NonePlacementId
24570,The Gangs of New York,Herbert Asbury,NonePublisher,NoneYear,NonePlacementId
24572,All Around the Town,Herbert Asbury,NonePublisher,NoneYear,NonePlacementId
24580,The Adventures of Tom Sawyer & Adventures of Huckleberry Finn,Mark Twain,NonePublisher,NoneYear,NonePlacementId
24581,The Adventures of Tom Sawyer,Mark Twain-Scott McKowen,NonePublisher,NoneYear,NonePlacementId
24583,The Adventures of Tom Sawyer,Mark Twain-Guy Cardwell-John Seelye,NonePublisher,NoneYear,NonePlacementId
24589,The Moon in Hiding (The Green Lion Trilogy #2),Teresa Edgerton,NonePublisher,NoneYear,NonePlacementId
24591,The Short Stories  Vol 3,Ernest Hemingway-Stacy Keach,NonePublisher,NoneYear,NonePlacementId
24594,Selections from the Oakland Tribune Archives (Images of America: California),Annalee Allen,NonePublisher,NoneYear,NonePlacementId
24596,Sebastopol (Images of America: California),Western Sonoma County Historical Society,NonePublisher,NoneYear,NonePlacementId
24597,Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),Library Company of Philadelphia,NonePublisher,NoneYear,NonePlacementId
24598,Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Jacqueline Ann-Sheila Z.,NonePublisher,NoneYear,NonePlacementId
24601,Paris Spleen,Charles Baudelaire-Louise Varèse,NonePublisher,NoneYear,NonePlacementId
24603,The Writer of Modern Life: Essays on Charles Baudelaire,Walter Benjamin-Michael W. Jennings-Rodney Livingstone-Edmund F.N. Jephcott-Harry Zohn-Howard Eiland,NonePublisher,NoneYear,NonePlacementId
24604,Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides) (English and French Edition),Charles Baudelaire-Wallace Fowlie,NonePublisher,NoneYear,NonePlacementId
24605,On Wine and Hashish,Charles Baudelaire-Andrew Brown-Margaret Drabble,NonePublisher,NoneYear,NonePlacementId
24606,Intimate Journals,Charles Baudelaire-Christopher Isherwood-W.H. Auden,NonePublisher,NoneYear,NonePlacementId
24607,The Painter of Modern Life and Other Essays (Phaidon Arts and Letters),Charles Baudelaire-Jonathon Mayne,NonePublisher,NoneYear,NonePlacementId
24612,Candide,Voltaire-Larousse,NonePublisher,NoneYear,NonePlacementId
24613,Candide,Voltaire-Mona Mulhair,NonePublisher,NoneYear,NonePlacementId
24614,The Handbook (The Encheiridion),Epictetus-Nicholas P. White,NonePublisher,NoneYear,NonePlacementId
24617,A Manual for Living,Epictetus-Sharon Lebell,NonePublisher,NoneYear,NonePlacementId
24620,Discourses  Books 3-4. The Enchiridion (Loeb Classical Library #218),Epictetus-William A. Oldfather,NonePublisher,NoneYear,NonePlacementId
24626,A Stranger Came Ashore,Mollie Hunter-Lisa Falkenstern,NonePublisher,NoneYear,NonePlacementId
24634,Rob Roy MacGregor,Nigel Tranter,NonePublisher,NoneYear,NonePlacementId
24635,Rob Roy,Walter Scott,NonePublisher,NoneYear,NonePlacementId
24636,From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),Walter Scott-George Grant,NonePublisher,NoneYear,NonePlacementId
24641,Kristin Lavransdatter 3: The Cross,Sigrid Undset,NonePublisher,NoneYear,NonePlacementId
24645,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset-Charles Archer,NonePublisher,NoneYear,NonePlacementId
24647,Myths of the Norsemen: Retold from the Old Norse Poems and Tales,Roger Lancelyn Green-Alan Langford,NonePublisher,NoneYear,NonePlacementId
24655,D'Aulaires' Book of Norse Myths,Ingri d'Aulaire-Edgar Parin d'Aulaire-Michael Chabon,NonePublisher,NoneYear,NonePlacementId
24657,Penguin Book Of Norse Myths: Gods Of The Vikings,Kevin Crossley-Holland,NonePublisher,NoneYear,NonePlacementId
24658,The Prose Edda,Snorri Sturluson-Jesse L. Byock,NonePublisher,NoneYear,NonePlacementId
24660,Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions,Galina Krasskova-Swain Wódening,NonePublisher,NoneYear,NonePlacementId
24666,Tales of the Norse Gods,Barbara Leonie Picard-Rosamund Fowler,NonePublisher,NoneYear,NonePlacementId
24671,The Tristan Betrayal,Robert Ludlum,NonePublisher,NoneYear,NonePlacementId
24674,Isolde  Queen of the Western Isle (Tristan and Isolde  #1),Rosalind Miles,NonePublisher,NoneYear,NonePlacementId
24676,The Ultimate Guide to Anal Sex for Women,Tristan Taormino,NonePublisher,NoneYear,NonePlacementId
24682,Oh  The Places You’ll Go!,Dr. Seuss,NonePublisher,NoneYear,NonePlacementId
24686,Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),Emily Jenkins-Paul O. Zelinsky,NonePublisher,NoneYear,NonePlacementId
24692,Melville: His World and Work,Andrew Delbanco,NonePublisher,NoneYear,NonePlacementId
24694,Bartleby and Benito Cereno,Herman Melville-Stanley Appelbaum,NonePublisher,NoneYear,NonePlacementId
24703,Racso and the Rats of NIMH,Jane Leslie Conly-Leonard B. Lubin,NonePublisher,NoneYear,NonePlacementId
24704,R-T  Margaret  and the Rats of NIMH,Jane Leslie Conly-Leonard B. Lubin,NonePublisher,NoneYear,NonePlacementId
24705,Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien,NonePublisher,NoneYear,NonePlacementId
24707,Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien-Barbara Caruso,NonePublisher,NoneYear,NonePlacementId
24711,The Dance of the Dissident Daughter,Sue Monk Kidd,NonePublisher,NoneYear,NonePlacementId
24723,Talk Talk,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24724,Drop City,T. Coraghessan Boyle-Richard Poe,NonePublisher,NoneYear,NonePlacementId
24725,Tooth and Claw,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24726,Water Music,T. Coraghessan Boyle-James R. Kincaid,NonePublisher,NoneYear,NonePlacementId
24727,East Is East,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24731,The Tortilla Curtain,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24732,Riven Rock,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24733,Descent of Man,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24736,World's End,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24737,If the River Was Whiskey: Stories,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24739,If the River Was Whiskey,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24749,American Writers  Supplement VIII,Jay Parini-August Wilson,NonePublisher,NoneYear,NonePlacementId
24751,Greasy Lake & Other Stories,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24753,L'Orient  c'est l'Orient,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24754,Budding Prospects: A Pastoral,T. Coraghessan Boyle,NonePublisher,NoneYear,NonePlacementId
24761,An Acceptable Time (Time Quintet  #5),Madeleine L'Engle,NonePublisher,NoneYear,NonePlacementId
24763,So Yesterday,Scott Westerfeld,NonePublisher,NoneYear,NonePlacementId
24765,Specials (Uglies  #3),Scott Westerfeld,NonePublisher,NoneYear,NonePlacementId
24767,Touching Darkness (Midnighters  #2),Scott Westerfeld,NonePublisher,NoneYear,NonePlacementId
24768,Pretties (Uglies  #2),Scott Westerfeld,NonePublisher,NoneYear,NonePlacementId
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,NonePublisher,NoneYear,NonePlacementId
24770,Uglies (Uglies  #1),Scott Westerfeld,NonePublisher,NoneYear,NonePlacementId
24771,Evolution's Darling,Scott Westerfeld,NonePublisher,NoneYear,NonePlacementId
24775,The Butterfly Tattoo,Philip Pullman,NonePublisher,NoneYear,NonePlacementId
24777,Count Karlstein,Philip Pullman-Diana Bryan,NonePublisher,NoneYear,NonePlacementId
24779,The Castle of Llyr (The Chronicles of Prydain  #3),Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24780,The Book of Three (The Chronicles of Prydain  #1),Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24781,The High King (The Chronicles of Prydain  #5),Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24782,Taran Wanderer (The Chronicles of Prydain  #4),Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24783,Westmark (Westmark  #1),Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24784,The Black Cauldron (The Chronicles of Prydain  #2),Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24785,The Foundling and Other Tales of Prydain,Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24786,The Prydain Companion: A Reference Guide to Lloyd Alexander's Prydain Chronicles,Michael O. Tunnell-Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24787,A Lloyd Alexander Collection,Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24788,The Philadelphia Adventure,Lloyd Alexander,NonePublisher,NoneYear,NonePlacementId
24789,Libra,Don DeLillo-Michel Courtois-Fourcy,NonePublisher,NoneYear,NonePlacementId
24790,Paula,Isabel Allende,NonePublisher,NoneYear,NonePlacementId
