id,17_title,NoneArtist,9_production_companies,11_release_date,NonePlacementId
id,The Last Station,NoneArtist,"[{""name"": ""Zephyr Films"", ""id"": 16923}, {""name"": ""Egoli Tossell Film"", ""id"": 44224}]",2009-09-04,NonePlacementId
id,Ed Wood,NoneArtist,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]",1994-09-27,NonePlacementId
id,Labor Day,NoneArtist,"[{""name"": ""Mr. Mudd Production"", ""id"": 2130}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""Right of Way Films"", ""id"": 32157}]",2013-12-27,NonePlacementId
id,Mongol: The Rise of Genghis Khan,NoneArtist,"[{""name"": ""Kinokompaniya CTB"", ""id"": 886}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}, {""name"": ""Andreevsky Flag Film Company"", ""id"": 11996}, {""name"": ""Kinofabrika"", ""id"": 16522}, {""name"": ""Eurasia Film Production"", ""id"": 16524}]",2007-09-20,NonePlacementId
id,RockNRolla,NoneArtist,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Toff Guy Films"", ""id"": 2900}, {""name"": ""Warner Bros."", ""id"": 6194}]",2008-09-04,NonePlacementId
id,Megaforce,NoneArtist,"[{""name"": ""Golden Harvest Company"", ""id"": 2521}, {""name"": ""Northshore Investments Ltd."", ""id"": 16379}]",1982-06-25,NonePlacementId
id,Hamlet,NoneArtist,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Turner Pictures (I)"", ""id"": 6189}]",1996-12-25,NonePlacementId
id,Mao's Last Dancer,NoneArtist,"[{""name"": ""Great Scott Productions Pty. Ltd."", ""id"": 2814}]",2009-10-01,NonePlacementId
id,Midnight Special,NoneArtist,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Faliro House Productions"", ""id"": 19246}, {""name"": ""Tri-State Pictures"", ""id"": 50914}]",2016-02-18,NonePlacementId
id,Anything Else,NoneArtist,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Granada Film Productions"", ""id"": 247}, {""name"": ""Perdido Prod."", ""id"": 291}, {""name"": ""Canal+"", ""id"": 5358}]",2003-08-27,NonePlacementId
id,The Railway Man,NoneArtist,"[{""name"": ""Archer Street Productions"", ""id"": 1471}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Pictures in Paradise"", ""id"": 3207}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Latitude Media"", ""id"": 15577}, {""name"": ""Thai Occidental Productions"", ""id"": 15578}]",2013-12-26,NonePlacementId
id,The White Ribbon,NoneArtist,"[{""name"": ""Les Films du Losange"", ""id"": 223}, {""name"": ""Wega Film"", ""id"": 224}, {""name"": ""Lucky Red"", ""id"": 779}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}]",2009-05-21,NonePlacementId
id,Restoration,NoneArtist,[],2016-05-03,NonePlacementId
id,The Wraith,NoneArtist,"[{""name"": ""New Century Entertainment Corporation"", ""id"": 10165}, {""name"": ""Alliance Entertainment"", ""id"": 10166}, {""name"": ""Turbo Productions"", ""id"": 59346}]",1986-11-21,NonePlacementId
id,Salton Sea,NoneArtist,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Darkwoods Productions"", ""id"": 3982}]",2002-01-01,NonePlacementId
id,Metallica: Through the Never,NoneArtist,"[{""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Picturehouse Entertainment"", ""id"": 11486}]",2013-09-25,NonePlacementId
id,The Informers,NoneArtist,"[{""name"": ""Senator Entertainment Co"", ""id"": 3319}]",2008-11-05,NonePlacementId
id,Carlos,NoneArtist,"[{""name"": ""Egoli Tossell Film AG"", ""id"": 2254}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""Films en Stock"", ""id"": 11394}]",2010-05-19,NonePlacementId
id,I Come with the Rain,NoneArtist,"[{""name"": ""Central-Europa Film"", ""id"": 2195}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TF1 International"", ""id"": 7799}, {""name"": ""Morena Films"", ""id"": 10031}, {""name"": ""Lumiere"", ""id"": 11444}, {""name"": ""LeBrocquy Fraser Productions"", ""id"": 21605}, {""name"": ""Better Wide"", ""id"": 21606}]",2009-05-14,NonePlacementId
id,One Man's Hero,NoneArtist,"[{""name"": ""Filmax"", ""id"": 3631}, {""name"": ""Silver Lion Films"", ""id"": 11601}, {""name"": ""Televisa S.A. de C.V."", ""id"": 55465}, {""name"": ""Arco Films S.L"", ""id"": 55776}, {""name"": ""Hool/Macdonald Productions"", ""id"": 55777}, {""name"": ""Producciones San Patricia"", ""id"": 55778}]",1999-08-02,NonePlacementId
id,Day of the Dead,NoneArtist,"[{""name"": ""Dead Films"", ""id"": 2482}, {""name"": ""Laurel Entertainment"", ""id"": 2483}, {""name"": ""Toei"", ""id"": 5822}]",1985-07-19,NonePlacementId
id,I Am Wrath,NoneArtist,"[{""name"": ""Patriot Pictures"", ""id"": 2373}, {""name"": ""Vallelonga Productions"", ""id"": 3084}, {""name"": ""Vengeance is Mine Productions"", ""id"": 73316}, {""name"": ""Hannibal Classics"", ""id"": 76777}]",2016-04-14,NonePlacementId
id,Renaissance,NoneArtist,"[{""name"": ""Onyx Films"", ""id"": 2203}, {""name"": ""Backup Films"", ""id"": 5381}, {""name"": ""France2 Cin\u00e9ma"", ""id"": 7089}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}]",2006-03-16,NonePlacementId
id,Red Sonja,NoneArtist,"[{""name"": ""Famous Films (II)"", ""id"": 3418}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]",1985-04-09,NonePlacementId
id,Red Lights,NoneArtist,"[{""name"": ""First Generation Films"", ""id"": 4908}, {""name"": ""Antena 3 Films"", ""id"": 6538}, {""name"": ""Televisi\u00f3 de Catalunya TV3"", ""id"": 6778}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Nostromo Pictures"", ""id"": 11068}, {""name"": ""Generalitat de Catalunya - Institut Catal\u00e0 de les Ind\u00fastries Culturals (ICIC)"", ""id"": 16055}, {""name"": ""Cindy Cowan Entertainment"", ""id"": 22862}, {""name"": ""La Sexta"", ""id"": 22863}, {""name"": ""Attitude Pin\u00edculas y Films A.I.E."", ""id"": 58260}]",2012-03-02,NonePlacementId
id,Superbad,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Apatow Productions"", ""id"": 10105}]",2007-08-17,NonePlacementId
id,Madea Goes to Jail,NoneArtist,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Tyler Perry Company, The"", ""id"": 3096}]",2009-02-16,NonePlacementId
id,Wolves,NoneArtist,"[{""name"": ""Copperheart Entertainment"", ""id"": 5106}, {""name"": ""Entertainment One"", ""id"": 8147}, {""name"": ""Dark Hero Studios"", ""id"": 49925}]",2014-08-28,NonePlacementId
id,Step Up 2: The Streets,NoneArtist,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Offspring Entertainment"", ""id"": 2378}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2008-02-14,NonePlacementId
id,Hoodwinked!,NoneArtist,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Kanbar Entertainment"", ""id"": 7580}, {""name"": ""Blue Yonder Films"", ""id"": 49126}]",2005-12-16,NonePlacementId
id,Hotel Rwanda,NoneArtist,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""United Artists"", ""id"": 60}, {""name"": ""Industrial Development Corporation of South Africa"", ""id"": 564}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Miracle Pictures"", ""id"": 2760}, {""name"": ""Sixth Sense Productions"", ""id"": 7495}, {""name"": ""Mikado Film"", ""id"": 11912}, {""name"": ""Inside Track Films"", ""id"": 19834}]",2004-09-11,NonePlacementId
id,Hitman,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Anka Film"", ""id"": 867}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Daybreak Productions"", ""id"": 11746}, {""name"": ""Prime Universe Productions"", ""id"": 11747}]",2007-11-21,NonePlacementId
id,Black Nativity,NoneArtist,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Malvern Pictures"", ""id"": 85720}]",2013-11-27,NonePlacementId
id,The Prince,NoneArtist,"[{""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Oasis Films"", ""id"": 33831}, {""name"": ""Aperture Entertainment"", ""id"": 33832}]",2014-08-22,NonePlacementId
id,City of Ghosts,NoneArtist,[],2002-01-01,NonePlacementId
id,The Others,NoneArtist,"[{""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Sogecine"", ""id"": 692}, {""name"": ""Las Producciones del Escorpion"", ""id"": 778}, {""name"": ""Lucky Red"", ""id"": 779}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Miramax"", ""id"": 53009}]",2001-08-02,NonePlacementId
id,Aliens,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""SLM Production Group"", ""id"": 396}, {""name"": ""Brandywine Productions"", ""id"": 19747}]",1986-07-18,NonePlacementId
id,My Fair Lady,NoneArtist,"[{""name"": ""Warner Bros."", ""id"": 6194}]",1964-10-21,NonePlacementId
id,I Know What You Did Last Summer,NoneArtist,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}, {""name"": ""Summer Knowledge LLC"", ""id"": 1464}]",1997-10-17,NonePlacementId
id,Let's Be Cops,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""WideAwake"", ""id"": 28787}, {""name"": ""Genre Films"", ""id"": 28788}]",2014-08-13,NonePlacementId
id,Sideways,NoneArtist,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Michael London Productions"", ""id"": 1187}, {""name"": ""Sideways Productions Inc."", ""id"": 12157}]",2004-10-22,NonePlacementId
id,Beerfest,NoneArtist,"[{""name"": ""Broken Lizard Industries"", ""id"": 2773}]",2006-08-25,NonePlacementId
id,Halloween,NoneArtist,"[{""name"": ""Compass International Pictures"", ""id"": 14323}, {""name"": ""Falcon International Productions"", ""id"": 22814}]",1978-10-25,NonePlacementId
id,Good Boy!,NoneArtist,"[{""name"": ""Jim Henson Pictures"", ""id"": 6255}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2003-10-10,NonePlacementId
id,The Best Man Holiday,NoneArtist,"[{""name"": ""Universal"", ""id"": 6292}]",2013-11-15,NonePlacementId
id,Smokin' Aces,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Working Title Films"", ""id"": 10163}]",2006-12-09,NonePlacementId
id,Saw: The Final Chapter,NoneArtist,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Twisted Pictures"", ""id"": 2061}, {""name"": ""Serendipity Productions"", ""id"": 6680}]",2010-10-21,NonePlacementId
id,40 Days and 40 Nights,NoneArtist,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Working Title Films"", ""id"": 10163}]",2002-03-01,NonePlacementId
id,A Night at the Roxbury,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""SNL Studios"", ""id"": 2822}]",1998-10-01,NonePlacementId
id,Beastly,NoneArtist,"[{""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}, {""name"": ""Storefront Films"", ""id"": 60600}]",2011-01-21,NonePlacementId
id,The Hills Have Eyes,NoneArtist,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Craven-Maddalena Films"", ""id"": 1600}]",2006-03-10,NonePlacementId
id,Dickie Roberts: Former Child Star,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]",2003-09-05,NonePlacementId
id,"McFarland, USA",NoneArtist,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mayhem Pictures"", ""id"": 22881}]",2015-02-20,NonePlacementId
id,Lottery Ticket,NoneArtist,"[{""name"": ""Cube Vision"", ""id"": 2780}, {""name"": ""Sweepstake Productions"", ""id"": 49966}]",2010-08-20,NonePlacementId
id,ATL,NoneArtist,"[{""name"": ""Warner Bros."", ""id"": 6194}]",2006-03-31,NonePlacementId
id,Pitch Perfect,NoneArtist,"[{""name"": ""Brownstone Productions"", ""id"": 12365}]",2012-09-28,NonePlacementId
id,Summer Catch,NoneArtist,"[{""name"": ""Tollin/Robbins Productions"", ""id"": 2184}, {""name"": ""Warner Bros."", ""id"": 6194}]",2001-08-22,NonePlacementId
id,A Simple Plan,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1998-12-11,NonePlacementId
id,They,NoneArtist,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""Radar Pictures"", ""id"": 14718}]",2002-11-01,NonePlacementId
id,Larry the Cable Guy: Health Inspector,NoneArtist,"[{""name"": ""Parallel Pictures"", ""id"": 18575}]",2006-03-24,NonePlacementId
id,The Adventures of Elmo in Grouchland,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Children's Television Workshop"", ""id"": 5061}, {""name"": ""Jim Henson Pictures"", ""id"": 6255}]",1999-10-01,NonePlacementId
id,Brooklyn's Finest,NoneArtist,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Langley Productions"", ""id"": 2435}, {""name"": ""Thunder Road Productions"", ""id"": 4654}, {""name"": ""Fuqua Films"", ""id"": 8151}, {""name"": ""Millennium Films"", ""id"": 10254}]",2009-01-16,NonePlacementId
id,55 Days at Peking,NoneArtist,"[{""name"": ""Allied Artists Pictures"", ""id"": 4928}, {""name"": ""Samuel Bronston Productions"", ""id"": 10253}]",1963-05-06,NonePlacementId
id,Evil Dead,NoneArtist,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""FilmDistrict"", ""id"": 7263}]",2013-04-05,NonePlacementId
id,My Life in Ruins,NoneArtist,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""26 Films"", ""id"": 2157}]",2009-02-06,NonePlacementId
id,American Dreamz,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Depth of Field"", ""id"": 1473}]",2006-03-04,NonePlacementId
id,Superman IV: The Quest for Peace,NoneArtist,"[{""name"": ""Cannon Films"", ""id"": 4110}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""London-Cannon Films"", ""id"": 6231}, {""name"": ""Golan-Globus Productions"", ""id"": 13549}]",1987-07-23,NonePlacementId
id,How She Move,NoneArtist,"[{""name"": ""MTV Films"", ""id"": 746}, {""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Astral Media"", ""id"": 2743}, {""name"": ""Canadian Film or Video Production Tax Credit (CPTC)"", ""id"": 8582}, {""name"": ""Corus Entertainment"", ""id"": 11550}, {""name"": ""Movie Central Network"", ""id"": 11551}, {""name"": ""Chum Television"", ""id"": 11569}, {""name"": ""Ontario Media Development Corporation (OMDC)"", ""id"": 11576}, {""name"": ""Movie Network, The (TMN)"", ""id"": 11635}, {""name"": ""Shaw Rocket Fund"", ""id"": 12116}, {""name"": ""Canadian Television Fund"", ""id"": 20170}, {""name"": ""Harold Greenberg Fund"", ""id"": 22208}, {""name"": ""Sienna Films"", ""id"": 23486}, {""name"": ""Ontario Film and Television Tax Credit (OFTTC)"", ""id"": 54606}, {""name"": ""Canada Television and Cable Production Fund License Program (CTCPF)"", ""id"": 57498}]",2008-01-25,NonePlacementId
id,Running Scared,NoneArtist,"[{""name"": ""International Production Company"", ""id"": 1507}, {""name"": ""True Grit Productions"", ""id"": 2227}, {""name"": ""Zero Gravity Management"", ""id"": 5357}, {""name"": ""Pierce/Williams Entertainment"", ""id"": 18621}]",2006-01-06,NonePlacementId
id,Bobby Jones: Stroke of Genius,NoneArtist,"[{""name"": ""Dean River Productions"", ""id"": 3915}, {""name"": ""Bobby Jones Films LLC"", ""id"": 11144}, {""name"": ""LIFE(n)"", ""id"": 11145}, {""name"": ""McDongall Films"", ""id"": 11146}]",2004-04-30,NonePlacementId
id,Shanghai Surprise,NoneArtist,"[{""name"": ""HandMade Films"", ""id"": 20076}, {""name"": ""Vista Organisation, The"", ""id"": 94714}]",1986-08-29,NonePlacementId
id,The Illusionist,NoneArtist,"[{""name"": ""Michael London Productions"", ""id"": 1187}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""Bob Yari Productions"", ""id"": 12260}, {""name"": ""Bull's Eye Entertainment"", ""id"": 25432}, {""name"": ""Contagious Entertainment"", ""id"": 52740}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",2006-08-18,NonePlacementId
id,Roar,NoneArtist,"[{""name"": ""American Filmworks"", ""id"": 8310}]",1981-11-12,NonePlacementId
id,Veronica Guerin,NoneArtist,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2003-07-11,NonePlacementId
id,Escobar: Paradise Lost,NoneArtist,"[{""name"": ""Nexus Factory"", ""id"": 7561}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Jaguar Films"", ""id"": 10497}, {""name"": ""Umedia"", ""id"": 19037}, {""name"": ""Chapter 2"", ""id"": 20339}, {""name"": ""Roxbury"", ""id"": 63810}]",2014-10-11,NonePlacementId
id,Southland Tales,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Persistent Entertainment"", ""id"": 810}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Cherry Road Films LLC"", ""id"": 1700}, {""name"": ""MHF Zweite Academy Film"", ""id"": 8848}, {""name"": ""Darko Entertainment"", ""id"": 12622}, {""name"": ""Academy Films"", ""id"": 54030}, {""name"": ""Eden Roc Productions"", ""id"": 87783}]",2006-05-15,NonePlacementId
id,Dragon Hunters,NoneArtist,"[{""name"": ""Futurikon"", ""id"": 2613}]",2008-03-19,NonePlacementId
id,Damnation Alley,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1977-09-10,NonePlacementId
id,The Apparition,NoneArtist,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Studio Babelsberg Motion Pictures"", ""id"": 37826}]",2012-08-23,NonePlacementId
id,My Girl,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Imagine Entertainment"", ""id"": 23}]",1991-11-27,NonePlacementId
id,Fur: An Imaginary Portrait of Diane Arbus,NoneArtist,"[{""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Edward R. Pressman Film"", ""id"": 6455}, {""name"": ""Iron Film"", ""id"": 36650}]",2006-08-30,NonePlacementId
id,Wall Street,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1987-12-10,NonePlacementId
id,Sense and Sensibility,NoneArtist,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mirage Enterprises"", ""id"": 932}]",1995-12-13,NonePlacementId
id,Becoming Jane,NoneArtist,"[{""name"": ""Ecosse Films"", ""id"": 1267}, {""name"": ""2 Entertain"", ""id"": 2689}, {""name"": ""Bueprint Pictures"", ""id"": 6342}]",2007-03-02,NonePlacementId
id,Sydney White,NoneArtist,"[{""name"": ""Morgan Creek Productions"", ""id"": 10210}, {""name"": ""Clifford Werber Productions"", ""id"": 46051}, {""name"": ""SW7D Productions"", ""id"": 46052}]",2007-09-21,NonePlacementId
id,House of Sand and Fog,NoneArtist,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Cobalt Media Group"", ""id"": 18619}, {""name"": ""Bisgrove Entertainment"", ""id"": 59951}]",2003-12-19,NonePlacementId
id,Dead Poets Society,NoneArtist,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}]",1989-06-02,NonePlacementId
id,Dumb and Dumber,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Motion Picture Corporation of America (MPCA)"", ""id"": 11061}]",1994-12-16,NonePlacementId
id,When Harry Met Sally...,NoneArtist,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Nelson Entertainment"", ""id"": 365}]",1989-07-21,NonePlacementId
id,The Verdict,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1982-12-08,NonePlacementId
id,Road Trip,NoneArtist,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""The Montecito Picture Company"", ""id"": 2364}]",2000-05-19,NonePlacementId
id,Varsity Blues,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}]",1999-01-15,NonePlacementId
id,The Artist,NoneArtist,"[{""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Jouror Productions"", ""id"": 12391}, {""name"": ""La Classe Am\u00e9ricaine"", ""id"": 50630}, {""name"": ""JD Prod"", ""id"": 71510}]",2011-05-15,NonePlacementId
id,The Unborn,NoneArtist,"[{""name"": ""Rogue Pictures"", ""id"": 134}, {""name"": ""Phantom Four"", ""id"": 423}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Relativity Media"", ""id"": 7295}]",2009-01-09,NonePlacementId
id,Moonrise Kingdom,NoneArtist,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""American Empirical Pictures"", ""id"": 23449}, {""name"": ""Moonrise"", ""id"": 25626}]",2012-05-16,NonePlacementId
id,The Texas Chainsaw Massacre: The Beginning,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Vortex/Henkel/Hooper"", ""id"": 23653}, {""name"": ""Texas Chainsaw Productions"", ""id"": 56620}]",2006-10-06,NonePlacementId
id,The Young Messiah,NoneArtist,"[{""name"": ""Focus Features"", ""id"": 10146}]",2016-03-10,NonePlacementId
id,The Master of Disguise,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]",2002-08-02,NonePlacementId
id,Pan's Labyrinth,NoneArtist,"[{""name"": ""Estudios Picasso"", ""id"": 2029}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}, {""name"": ""Tequila Gang"", ""id"": 11628}]",2006-05-27,NonePlacementId
id,See Spot Run,NoneArtist,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Spot Pictures"", ""id"": 76292}]",2001-03-02,NonePlacementId
id,Baby Boy,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""New Deal Productions"", ""id"": 1947}]",2001-06-27,NonePlacementId
id,The Roommate,NoneArtist,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Screen Gems"", ""id"": 3287}]",2011-02-04,NonePlacementId
id,Joe Dirt,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]",2001-04-10,NonePlacementId
id,Double Impact,NoneArtist,"[{""name"": ""Stone Group Pictures"", ""id"": 3470}]",1991-08-10,NonePlacementId
id,Hot Fuzz,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Big Talk Productions"", ""id"": 443}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""GAGA"", ""id"": 3656}, {""name"": ""Working Title Films"", ""id"": 10163}]",2007-02-14,NonePlacementId
id,The Women,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}]",2008-09-12,NonePlacementId
id,Vicky Cristina Barcelona,NoneArtist,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Gravier Productions"", ""id"": 1824}, {""name"": ""Antena 3 Films"", ""id"": 6538}, {""name"": ""Televisi\u00f3 de Catalunya (TV3)"", ""id"": 8530}, {""name"": ""Antena 3 Televisi\u00f3n"", ""id"": 11737}, {""name"": ""Mediapro"", ""id"": 12010}]",2008-08-15,NonePlacementId
id,Arn: The Knight Templar,NoneArtist,"[{""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Telepool"", ""id"": 823}, {""name"": ""AMC Pictures"", ""id"": 2800}, {""name"": ""TV4 Sweden"", ""id"": 2802}, {""name"": ""SF Norge"", ""id"": 2888}, {""name"": ""Molinare Studios"", ""id"": 4250}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Svensk Filmindustri (SF)"", ""id"": 6181}, {""name"": ""Juonifilmi"", ""id"": 9375}, {""name"": ""TV2 Norge"", ""id"": 11682}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Soundchef Studios"", ""id"": 18843}, {""name"": ""Arion Communications Ltd."", ""id"": 22675}, {""name"": ""Dagsljus Filmequipment"", ""id"": 22676}, {""name"": ""Sheba Films"", ""id"": 24991}, {""name"": ""Sandline Production"", ""id"": 24992}, {""name"": ""Europa Film Sound Production"", ""id"": 24993}]",2007-12-17,NonePlacementId
id,Boys and Girls,NoneArtist,"[{""name"": ""Punch 21 Productions"", ""id"": 13158}]",2000-06-16,NonePlacementId
id,White Oleander,NoneArtist,"[{""name"": ""Pandora Filmproduktion"", ""id"": 254}, {""name"": ""John Wells Productions"", ""id"": 1512}, {""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Oleandor Productions"", ""id"": 12426}]",2002-10-11,NonePlacementId
